x,y,token
-0.05581102,-31.997555,ruins
27.222475,22.981289,charms
-40.110966,-4.995115,possessions
-16.276077,-36.701847,grass
42.363808,39.495155,charles_hayter
8.721709,25.111935,bishop
11.702076,2.3943965,winthrop
25.92871,10.919802,lightness
14.938495,31.798962,shirley
52.141846,-13.526988,politely
0.4409538,-40.283897,crossing
18.213976,-45.748768,straight
26.37142,-36.47062,knelt
10.571785,-44.7106,sturdy
7.0872555,-56.28822,neck
15.90581,-26.631197,speechless
29.771128,-47.186325,stepping
-24.532866,19.037302,guile
22.372967,-27.151917,studying
-26.322115,8.015421,paths
-0.88304174,-45.128002,tawny
-25.072044,-23.972548,withered
15.35107,8.683317,poetical
38.357685,-36.519775,bursting
-14.4525,-25.412586,hail
-19.797152,-43.655033,hills
38.18448,-15.975541,upset
13.132394,-45.680843,tossed
33.454773,8.810657,enthusiasm
-39.169754,-27.654228,images
-21.1442,-25.25894,ascent
9.372103,-32.258526,summit
-17.845055,-17.598494,stretched
-16.324163,-40.017635,barns
20.78298,-19.38958,buildings
0.48236558,-40.60707,yard
11.134109,-40.232533,resting
14.185742,3.446186,succession
44.84126,-10.547145,scornfully
14.32188,-33.032482,brow
26.164398,-17.852673,nuts
18.900995,-18.291258,degrees
-9.321786,-42.481472,sunny
-49.81585,-6.7844396,overtook
-33.280193,22.64575,woe
23.653406,19.203571,firmness
-20.076132,45.152103,sway
1.8136904,-11.009439,nut
-19.494974,-34.330494,bough
-7.922034,-36.58115,storms
-47.460026,8.695816,brethren
-27.293528,-20.916235,trodden
10.939084,54.01313,cherish
-13.24382,-33.978,bush
5.2133455,-35.28908,retreating
22.681684,-31.903141,withdrawing
14.94574,-39.612297,strip
1.8613673,-39.7686,meadow
-26.837694,-26.181187,reap
15.867898,-42.834423,dropping
-9.193496,-2.0849686,hunt
41.03448,-5.322597,exit
34.826485,-38.20063,instinctively
55.385445,-6.592326,sophy
-38.667133,15.683111,reins
-32.50367,-12.837548,dung
-57.430424,21.55633,11
-44.5634,-9.984203,thence
34.13721,7.9545784,painfully
51.88584,24.6549,lyme
-37.635338,-3.2027695,armed
-8.807659,-50.22221,noon
44.503986,-2.1766493,curricle
-7.6725554,-41.361713,descending
38.36213,16.14751,cobb
0.17828128,-40.050007,bay
-14.061517,-42.93401,machines
19.992367,11.533802,improvements
-11.593049,-44.794598,cliffs
4.462704,-37.112854,backed
-24.904274,-36.168743,fragments
-47.351257,-19.502539,rock
-13.297028,-46.1642,sands
-10.211979,-39.346237,tide
-18.120092,-43.406986,rocks
-16.489038,-39.19829,orchards
-6.141696,-6.848385,growth
-36.754772,20.513435,generation
7.693873,-43.876427,cliff
17.62552,15.48694,exhibited
-12.366616,-23.242428,isle
50.84839,24.499022,harvilles
50.02983,34.03057,captain_benwick
1.4610287,8.386374,promotion
44.40796,39.251278,fanny
4.2920604,40.546696,benwick
34.790993,-33.301052,heavily
29.442533,-45.813538,sprang
51.880558,7.25336,lodging
4.530074,1.4063739,plight
14.54492,-2.121152,rare
19.334337,8.149753,species
12.3782,7.589628,repose
22.35294,3.022148,reader
19.425083,-30.676683,shelves
18.273853,-37.309334,needles
-34.779278,-40.688477,pins
51.15826,-27.909254,fishing
-21.201525,-21.531742,net
-46.88341,-11.09297,captains
18.185122,17.151096,poetry
13.0522,-32.86269,struggling
-4.4330654,-3.2260582,poets
-11.129274,-45.323742,lake
32.91511,-35.08223,showed
-38.860268,34.318615,precepts
16.1461,11.500081,examples
5.2884946,-2.4595277,religious
6.2056885,4.3735623,noted
-46.224537,9.554447,preach
-57.291912,21.674578,12
-14.855267,-40.694622,flowing
-3.661719,-48.429382,breeze
7.0261145,-45.545414,flat
-17.79596,21.1822,performed
10.459923,-0.03441633,courteous
15.48259,-40.180683,upwards
7.390818,-47.214756,beach
-48.708687,-23.919548,ascended
-3.9601016,-44.22418,blowing
-11.907272,-19.963615,brightness
-6.6548786,-35.502445,issuing
56.90759,-9.88619,waiter
49.79238,-24.349146,smart
36.179077,5.6873875,ecstasy
-43.475037,12.542382,publish
36.298367,26.643457,attempting
50.36412,18.955193,luckily
17.80064,7.6824875,readers
18.961916,-56.18913,cape
-17.993942,-3.5120234,renew
7.21757,-8.69956,cling
-38.24179,14.488184,hardness
3.3701177,-48.219368,pavement
22.017515,-40.854298,jar
-50.570442,3.0123625,reasoned
6.73925,-20.406431,lifeless
-41.569397,27.095724,bruise
13.415042,-35.55495,pallid
32.24996,-32.23512,screamed
-42.070686,11.311268,obeyed
17.909698,-32.709675,staggering
41.42721,-12.076464,surgeon
19.843798,-37.54604,corpse
36.157524,7.267996,sobs
11.723569,-23.517902,instinct
-24.559359,-22.064041,treading
-7.8673244,19.822813,fervent
-42.534954,19.8439,prayer
12.85368,-50.07402,swinging
-1.8121411,-14.4903145,vehement
-67.04068,-10.032715,stead
-19.616634,-32.94454,spots
8.817362,0.7623643,shrink
-57.150883,21.413366,13
-26.015339,14.666237,multiply
-62.44076,-1.1080002,sarah
-19.422884,25.340372,obtain
-16.25717,37.5026,impart
6.1542506,20.715261,adieu
5.8711753,-48.88449,dripping
-3.7861621,-47.05374,misty
-46.542774,13.610183,record
12.741704,-0.8567783,resume
-39.494717,8.830914,compelled
52.247967,23.355509,camden
13.161656,-21.576483,fainter
14.707946,6.6352677,owners
-37.23556,-17.12186,heave
24.007774,-40.95813,slip
-9.166726,34.848812,lend
34.04927,-8.432929,snug
3.590743,-46.398003,blows
-57.694397,21.283684,14
-26.276464,6.197281,lighten
-4.7004423,-43.763615,bathed
14.704942,-45.55431,shot
4.4213457,33.66255,boldly
7.322821,6.802096,tyranny
9.22469,-58.942753,silk
2.3920686,1.7141397,riotous
17.053589,-34.632416,roaring
14.83445,-21.462566,clamour
5.5509143,-27.919085,knees
10.557443,-18.797276,noises
-0.18932489,-43.64756,bridge
6.489174,-35.548496,dash
8.197272,30.003345,persisted
-6.9979153,-49.66873,dim
18.781988,-35.066483,smoking
-46.288647,7.2795415,proclaim
-19.202991,-43.504364,rivers
-4.317889,-36.96011,lofty
-37.459286,9.561436,boasting
-43.481663,13.106727,;)
0.28295538,6.7623806,richer
-0.63645667,16.319769,title
-1.1526656,-54.80688,shaped
-38.788754,6.7146792,counted
-60.03306,-30.38394,eighty
12.419782,-27.756332,frosty
9.639082,23.610655,test
-50.041016,-9.2704525,multitude
17.237703,-8.862528,ugly
7.611953,-60.079884,haired
14.036474,-60.611996,nose
-10.124109,-39.58496,winds
9.2274885,-60.30499,cap
12.419413,-51.216347,suspended
32.084354,-6.768373,);
18.99025,18.37157,possessing
0.9879437,-18.303581,diffused
-58.627487,2.5625029,watchman
33.179436,-2.9676392,tale
36.29912,-10.756543,stealing
11.619761,6.2768955,diminished
39.921764,-6.999233,drinks
30.359247,23.291164,conversing
3.951517,-22.024227,solid
52.453255,29.53992,dalrymple
52.20504,29.651058,carteret
13.20543,1.0061313,contact
24.64469,14.365016,reduced
-20.470196,-1.2869972,ears
-32.78912,21.551329,sinner
53.815014,-6.6556635,laura
7.211343,-17.274532,shakes
-57.865196,21.297768,17
48.45288,36.75422,mrs_smith
6.455818,-57.624187,legs
-41.811855,-39.96955,baths
27.206573,14.020144,invariably
-14.778886,-1.1649991,transformed
-29.983402,20.94644,gift
-40.34742,32.806618,merciful
57.267883,-9.839078,landlady
-11.312834,-31.638418,thread
22.45711,-42.164207,pin
-27.12376,-18.131813,merchandise
3.2796638,-7.02686,newest
-12.748966,11.621827,mankind
17.234379,-8.554528,expensive
-15.194758,38.34233,intend
-55.646317,7.315035,surname
48.239635,31.0648,ladyship
-14.787175,11.541903,maker
-25.813116,18.165558,subdue
-5.178668,-16.413473,adverse
-34.76886,-12.164376,cleansed
19.323246,14.482788,impressions
-16.894659,12.0412445,incurable
31.498322,-45.992535,slipped
-1.6902941,4.8593564,sweeter
-58.146275,21.794521,18
-21.317526,-12.799653,thicker
17.581753,-4.8790607,envelope
36.3932,20.663588,enquiry
-12.811492,-17.953096,dawning
-51.0074,-20.22437,toward
-13.217535,26.149668,derive
24.37772,-38.836308,knot
9.4433565,18.823336,print
35.050198,19.502882,treating
22.585796,-52.06207,boat
49.674446,-24.047003,queer
3.9661906,-22.032427,shapeless
-38.447933,14.043035,mightily
-19.8703,-43.679993,mountains
11.105159,-39.969975,heels
7.1027007,-16.862381,kisses
19.66647,-30.173586,chairs
-37.2638,10.654751,murmur
-37.366783,16.955946,hide
43.47294,-1.3607167,bespoke
-58.1071,21.3744,19
30.819689,-46.056065,stepped
30.136509,-34.661545,boots
0.47456056,-44.17006,thickest
10.261469,-30.560799,outer
30.154303,4.2345057,obviously
13.637446,-43.09169,blinding
10.070753,-23.750818,bewildering
13.617534,-17.612324,recognition
-38.91051,2.085374,wont
6.5290275,11.959521,imperfect
-6.6038704,-37.397198,groups
-18.417349,27.80806,withdraw
21.585918,-17.690117,theatre
5.6562686,-0.5174364,solely
-4.7718716,-38.139683,flag
-21.589874,-39.762745,sides
-16.14142,-12.568405,pierced
30.215334,-46.097694,disappeared
28.39462,-8.991336,marshal
9.466826,-23.391045,glowed
-20.432959,-1.941783,visions
18.728292,-30.50915,benches
18.403458,-28.114191,foremost
16.511877,15.336423,scientific
34.91187,-20.725374,bill
1.742191,-15.594963,nameless
5.2528825,-27.651554,bowing
-13.77998,-38.176636,cluster
-39.8337,-16.22942,sacrificed
-33.37708,-19.874908,consumed
-20.316236,53.212067,farewell
-3.1198,-7.020234,incalculable
-58.38963,21.325344,21
-33.68698,12.217036,wrought
18.787632,-22.807096,sporting
-8.045096,-22.762316,perfume
-18.573154,-30.521896,mouths
23.870966,-1.2374266,official
-24.009398,27.97745,plead
8.5114565,3.5459785,doubting
4.9619465,-51.442142,surface
13.041158,24.758017,cruelty
10.892669,-35.38871,hollow
-17.10138,39.3532,abuse
-43.02241,-14.963419,temple
41.000744,0.12244053,farthing
-29.855207,8.160941,mar
50.696045,-25.806677,grandfather
21.805109,-36.98062,shelf
-33.987087,-24.532465,wells
9.834951,25.734653,cash
-23.02544,32.28367,swear
26.082764,-42.80441,hammer
-39.8013,11.02161,nevertheless
-14.587532,12.365741,laws
-38.86475,34.59769,testimonies
-34.503246,18.18453,testimony
-21.040096,25.56024,hypocrite
8.726624,-10.759227,rubbish
14.534233,6.563405,prior
-6.3384705,-3.6179926,states
9.094724,28.071884,omitted
16.603016,13.669004,details
-29.713268,-32.435287,cunning
-32.69754,12.87204,despised
3.790122,-31.463528,heaped
-22.16084,12.697473,anguish
17.850962,-48.57787,stern
13.535511,20.12132,crime
44.312737,21.018105,hinted
3.9080222,13.961948,payment
30.58117,-36.195507,bodily
-16.0822,-1.9601291,straitened
33.786957,-12.057882,shudder
-58.396496,21.56444,22
11.613717,-39.384327,springing
36.682358,-6.495843,spell
30.402088,-29.570427,harder
29.317747,-32.3107,lifting
-2.0853863,-19.00098,placid
-30.783916,-19.70377,kindle
-29.493053,5.812689,destruction
8.227797,0.7043196,deception
-6.426545,-3.133786,poems
5.638297,-20.533098,hideous
-25.203331,45.944626,hart
-43.928753,-1.8268574,beside
14.824238,10.422104,special
-14.883636,45.194016,ambitious
34.85893,-24.395132,chick
-53.684982,-8.81739,fought
-4.328584,16.324656,brave
33.123196,-11.137006,rat
-1.0818982,-36.278004,china
-27.935005,-4.891696,risen
7.537417,10.324301,won
-11.0297365,7.8955793,wonted
-19.582619,-12.851261,keys
9.750524,-29.758772,overlooking
17.380112,-29.43081,pump
18.51871,-32.136986,hotel
-45.101986,5.916786,concerning
-38.545856,18.37054,haste
-32.68051,18.75883,heirs
0.5659283,-29.97697,faced
-17.88358,27.304136,ponder
-32.283894,14.753921,wherewith
2.303979,-48.178684,sank
-15.342115,31.591894,defy
-58.273468,21.569216,23
29.63094,-36.72925,plunged
-4.94097,-7.1795692,materials
10.701587,-24.887777,thrill
35.593014,-40.757256,pausing
18.437696,-7.280412,assumed
30.332779,-20.920202,painting
23.757195,-1.2480772,german
-29.537184,-22.98858,prey
4.2075205,-18.237272,robust
3.080426,-34.430286,toiling
-14.008678,2.4208932,faltering
17.204182,-26.332697,signal
-3.5095031,-4.303422,histories
-46.923748,6.241666,proverbs
-12.222611,-37.943222,wings
-3.120452,-0.9237412,glories
-41.694542,-12.636232,treasures
-38.96524,28.195004,covet
-0.3363407,2.3645008,loving
11.59216,23.961187,revolution
-40.373306,3.6224458,defied
-33.075798,-20.127672,devoured
-17.646582,-8.435339,pierce
49.123463,-13.680815,doctor
-2.7548237,51.353024,ll
-48.51746,5.7325845,prophesied
6.733705,-33.21212,barrel
10.835758,-18.169178,rapture
-11.376978,15.002619,immortality
18.148823,-46.811058,paced
5.1835337,39.908054,today
-29.380444,-16.920649,poured
-41.775158,23.407896,exalt
-19.060553,14.575984,remorse
6.622731,0.054192778,homage
27.790241,-35.871967,tearing
-13.973687,-15.038645,overwhelmed
36.06702,12.298485,meditation
12.499688,-10.590419,shorter
-25.84783,21.205448,err
26.332544,-3.025937,posted
-4.0450377,-59.340816,brook
-58.261814,21.648369,24
14.766147,10.644764,ultimate
-7.2780614,-50.93208,daylight
6.2735305,-59.71417,eyed
13.782148,-17.160763,balanced
-6.2277412,-28.638666,sounding
-50.4278,-11.76001,discomfited
-36.825863,10.087581,resort
-30.7342,15.502337,transgressions
13.660162,-16.577919,dividing
-2.6809244,-4.2168775,kinds
2.7090325,13.184841,petty
12.768515,11.355557,national
53.684326,32.76182,dashwood
22.061745,13.286993,sussex
53.925095,26.148655,norland
15.182009,44.090477,discharge
-20.287205,41.115498,fortunes
-16.119423,-13.9891,warmed
-26.381094,51.815712,attendants
11.707909,40.439774,dispute
44.99721,37.613644,mrs_dashwood
-14.996606,53.57027,honor
-37.259277,24.867023,whomsoever
-21.30585,16.491032,breach
46.77518,39.768314,elinor
-5.9701176,21.287008,effectual
-13.527229,24.810093,govern
46.76498,39.686363,marianne
-22.250414,12.654445,sorrows
-2.3932362,0.14406459,joys
52.052547,31.239052,margaret
-5.7973933,-4.780972,seasons
-21.141092,29.790028,rob
52.736607,28.17907,dashwoods
7.479906,-28.554945,prodigious
9.30108,-0.3711528,raises
-26.84482,-13.072589,bind
-32.087627,32.515717,fulfil
-63.940132,-15.055746,acts
22.087929,-42.48732,plate
2.5961723,5.887214,earthly
-4.2112117,0.9891247,mothers
53.612194,35.661514,ferrars
-31.487642,28.674297,doctrine
31.015099,16.570435,attracted
28.750532,-1.2018032,parliament
1.0663716,7.969122,tame
32.78221,-28.59701,severely
6.566404,-21.765617,impenetrable
26.700779,18.115051,dissatisfied
0.86616826,37.86902,keeps
18.2631,26.016722,uncommonly
20.554983,35.213737,mrs_ferrars
51.105133,22.309086,devonshire
52.38773,24.371778,barton
53.215054,32.00312,sir_john
53.141457,31.95901,lady_middleton
-42.005398,9.95356,fulfilled
6.1587644,-9.855478,drift
-26.722733,2.5124047,shed
1.1382282,-33.455936,wandered
-4.0746813,4.414414,decay
-52.145027,-19.980974,valley
-14.273147,-39.64136,fertile
-5.2738748,-44.671307,wooded
2.7471652,-40.810066,pasture
-3.5926008,-46.545704,winding
22.738573,-35.03532,shutters
-0.15833919,-52.978325,painted
-35.996536,-19.0112,repair
-24.478464,-23.737902,dried
49.208714,16.21338,downs
9.373082,-3.060865,extremity
-48.690807,7.410431,enquire
24.608116,7.9472585,resembled
50.696236,24.355078,middletons
-44.18204,-25.120676,compass
19.872807,2.4307039,hunted
-67.41192,-5.960008,ham
-54.754524,-15.384217,inhabitants
39.932976,23.50256,procured
33.104122,13.042099,showing
45.17967,37.609756,mrs_jennings
38.060055,-34.200455,laughter
41.029243,39.11878,colonel_brandon
27.98967,-3.4466858,bachelor
32.021187,-45.94652,pulled
14.66749,-45.547108,tore
27.309776,7.2221246,position
22.760355,0.8349578,celebrated
-5.9423037,-25.48998,ecstatic
5.392707,16.880322,ability
15.498851,38.977177,natured
-37.75629,5.030079,infirmity
7.556914,23.684631,miracle
27.232342,-41.694443,waistcoat
-30.720688,2.8663652,afflict
-22.067839,-14.20029,bedchamber
52.104877,23.13206,allenham
-19.43484,-43.501,valleys
41.078403,39.256203,willoughby
-0.17367437,42.401287,tomorrow
7.312288,43.373295,miss_dashwood
3.66292,7.5347743,theme
-8.02631,-13.8734455,adorned
28.098516,-8.732434,dresses
9.498538,-59.755608,jacket
20.426233,-38.806797,ankle
-21.75391,-16.908995,rider
-7.4989944,-35.301903,shades
-37.358772,21.23421,inherit
6.5088987,-47.76021,tumbling
4.117738,40.375313,brandon
-49.57095,-13.107495,smitten
15.926274,-39.462074,ankles
9.258928,-0.33347112,cant
25.139536,-41.082127,violently
7.319592,6.7773895,authors
6.160645,26.924181,convert
1.2244943,-33.899197,passages
29.853207,-5.131008,pope
11.763931,0.53135693,picturesque
-39.95313,9.345809,erred
-30.569292,23.02157,deceitful
-4.0140247,-32.709423,roads
-14.722656,33.98068,rash
-28.338142,19.22815,riches
1.4263176,22.643433,assigned
-31.828365,-37.654335,coats
4.1894207,-51.97246,mass
-15.891487,2.3303518,stubborn
6.80945,0.11159573,aim
31.629683,-6.4801426,illustration
16.626865,28.655035,cheated
-39.176403,22.086622,everlasting
14.331347,23.689312,criminal
-20.878456,16.909834,perverseness
15.007152,-44.22726,tumbled
16.369007,7.6241856,stated
-19.612581,31.056625,withhold
8.003013,-49.20838,sail
48.707214,15.8222885,provisions
-2.7549706,51.274803,won_t
24.501604,1.6353528,invented
42.333424,2.1380708,guineas
-13.36176,-46.45885,lanes
32.065666,-42.947857,leant
-3.3579788,31.83586,befallen
51.62181,23.927149,delaford
-3.288643,44.475857,wager
23.086197,-46.38705,pull
47.9443,23.910717,combe
28.793573,-38.14339,lowered
27.195063,-41.849426,handkerchief
7.019149,28.770481,dismiss
-36.146374,-1.7818537,departing
-0.77869976,4.7021494,nourishment
3.0924983,26.224125,forbidding
-10.384882,6.6941056,potent
-20.666933,-4.6250243,crying
29.711588,-48.071194,gazing
10.5010605,-7.3010154,sadness
-22.645988,55.855446,hamlet
4.1379294,39.013023,...
41.111057,-36.30309,stole
11.511839,-42.73268,climbing
5.348447,-35.104603,thickly
-16.313118,-36.946682,showers
9.413718,-30.803364,extending
30.557951,-3.1157742,orator
26.758099,21.50278,eloquence
15.374618,14.835668,external
1.7140528,-8.428615,hunters
47.84976,23.944551,magna
7.2244115,6.9894624,unanimous
-20.239243,40.43561,content
21.936333,-44.84317,loose
16.972612,0.5468196,bulk
20.169449,30.48447,maxim
6.1095195,-15.217243,deliberate
-38.805058,35.277073,judgments
25.393984,-5.9868712,***
2.8331072,-42.178413,moss
3.7410002,-43.20094,brush
-9.116795,-47.105312,landscape
-2.0695705,-37.345493,scenery
39.55962,-7.5695815,tries
16.044607,-36.15488,crooked
-9.646325,-33.301422,blasted
2.6704009,-39.255054,heath
-45.447254,-21.718786,tower
-47.42415,-19.069057,troop
-59.132465,-14.658628,villages
4.441043,-13.878518,conspicuous
7.75226,-6.1430354,casts
-23.295494,19.230028,forgiveness
3.051959,5.0305214,founded
-0.16058837,22.392302,instructions
-48.844723,-14.253364,army
17.115915,8.850819,trades
5.196216,0.59892154,augment
22.673906,-25.575455,busily
-16.089676,6.950402,forbidden
46.220875,-34.350136,knocking
1.2932009,-47.417187,turf
48.587757,20.754793,palmers
15.603654,35.657574,charlotte
53.276657,32.993572,palmer
21.729527,-32.692356,meantime
6.025761,-4.600457,monstrous
-55.40614,-17.28217,pitched
3.7375233,40.01095,droll
-16.461267,48.92895,vile
24.741083,-48.927704,whip
51.854004,24.218773,cleveland
45.42841,-11.244272,sneer
-14.099789,42.289352,election
43.785454,-6.1030684,p
-33.306255,-41.49731,palm
-16.748205,6.854741,languages
-52.40362,-9.53747,gathered
11.158447,19.72765,philosophy
52.680088,28.316698,steeles
44.282036,39.142223,lucy
31.282911,23.402401,unceasing
4.8198457,0.6574738,credulous
-18.79343,-9.117524,swallow
-24.64058,-34.8464,bags
-36.914936,5.4507704,searched
19.118475,-40.84347,monkey
34.296654,-31.530386,scratching
29.017029,-28.257597,lap
7.077734,-33.395523,stuffed
26.067154,-19.693785,sugar
26.03794,-19.703588,plums
25.665173,-39.75698,kicked
37.63885,-4.4960656,bruised
39.375683,-15.206123,scratch
51.082035,-9.3902855,steele
22.933788,39.944267,task
23.427742,-36.36741,outside
-0.9608762,49.768215,m_sure
10.757646,37.274113,vastly
2.6271708,8.504848,consists
-15.761416,-42.145638,countless
10.813473,-4.348819,bashful
-5.297589,-13.107718,divine
-35.877983,14.997335,faithfully
7.4291773,-17.152374,puts
21.206156,-26.109228,paces
29.13045,-33.24042,wiping
-16.46598,46.05952,sometime
-20.264084,21.07368,confounded
7.0708513,-2.9377272,feigned
-18.155437,15.315904,alienated
-21.569426,17.624798,condemnation
0.42256564,3.6366234,fairer
40.752296,-2.6569214,filigree
-3.7553947,-45.2338,rolling
-2.141984,-17.351622,terrible
51.38906,-14.004535,angrily
-16.765924,-2.1528552,beset
7.1407733,36.88706,inform
40.841675,14.896031,dismissed
-58.511505,21.851685,25
25.414835,-7.5969777,alleged
-5.2379026,50.45933,ve
55.271946,-7.390652,betty
8.257901,0.5851254,abandoned
-58.24528,21.007656,26
-68.282684,-0.8752895,salmon
26.62289,-10.2524805,cod
-30.931093,-26.989765,fowls
43.870365,-31.823498,footman
42.024582,0.40786076,penny
32.783623,4.207841,rap
-32.60686,7.8752794,caused
-15.707814,49.487434,bee
-50.4776,-0.7501802,porter
16.755926,-6.4728613,mysterious
13.404338,-49.716774,backwards
-58.96271,21.573317,27
2.799938,38.500824,tonight
2.710665,11.150948,eluded
-49.880486,-16.603325,city
52.98345,22.760231,berkeley
53.37433,22.249683,conduit
51.08771,-14.13033,impatiently
-31.196766,-1.2348812,shield
-58.793568,21.78605,28
19.359102,-32.001637,landing
-4.137714,-49.772167,lit
7.0967383,-13.493402,incessantly
-58.602272,22.273386,29
10.647067,-36.23934,kneeling
-17.739077,14.065185,sooth
-12.398286,-3.647128,pitying
5.3129177,-40.62966,choked
-25.997746,31.421663,obey
-11.928182,22.176275,obedient
-28.528639,12.088991,deliverance
-49.406097,-14.042101,chariot
1.1280712,-18.657032,aching
-5.1303678,-26.279942,torrent
-21.634918,34.754692,kill
-9.543322,4.8451676,torture
37.35598,-41.63041,wildly
38.164837,-12.158247,"',"
-7.530614,19.383007,justification
-33.559406,10.0663185,condemned
-34.539234,13.739013,covenant
2.5747676,-1.467628,barbarous
26.26754,17.093037,innocence
-45.263752,-27.607418,posts
-1.4120816,-40.216442,shuddering
-58.074524,21.2048,30
-49.58164,-19.217903,olives
-20.67496,-15.176134,dove
17.867739,0.93117386,canal
5.1883545,-30.198095,drives
24.64618,-41.860188,pillow
-69.23707,0.1486094,repaired
-2.8355024,32.288532,tasted
-15.0639925,-15.525258,swallowed
-32.182297,9.444648,healing
-58.123283,22.438765,31
34.77891,-22.931797,uniform
12.78692,-36.10068,outstretched
5.230609,-45.815247,rushing
-6.2622595,-12.1846,passionate
32.940285,-28.847044,withdrew
-3.9968657,-26.918385,lightly
-13.653196,1.0674936,salutation
-5.3923144,-14.996992,tending
-34.351624,3.2844956,search
-15.368815,3.9409962,beholding
1.5700747,15.298485,fates
-68.75461,-16.054638,fourteenth
8.91247,-40.77726,ranging
-14.780115,-15.722332,tormented
-35.979134,18.505606,strengthen
-35.754944,14.298979,afflictions
-25.043503,26.614586,punish
-57.804337,20.809658,32
6.1148224,-21.995193,brooding
13.386492,37.807384,cheat
38.276382,-6.2131886,painter
5.459506,-7.5306573,awhile
42.2341,2.0906672,shillings
21.2616,-15.132985,laughs
44.63329,-5.9118123,nancy
0.9577799,-13.244248,hostile
-37.422436,6.471704,plagued
-58.79174,20.926128,33
-12.397679,-32.98013,gray
22.79414,-53.78799,ivory
-31.015158,-26.924843,beasts
-19.331553,-12.753631,seal
15.738782,33.668957,morton
-17.450428,-19.614851,stocks
47.37763,-14.974684,banker
-30.105928,-21.23735,thorns
-0.4890732,-44.736244,patches
-35.435123,-40.27061,rings
-37.046143,6.6872206,whereas
15.992665,28.125051,conscientious
-61.03092,-28.505047,six_hundred
9.791725,28.06514,easiest
-57.97166,20.557861,34
52.69029,23.283236,harley
-43.331924,25.56007,laboured
-2.8574724,-34.55448,heights
11.069897,-14.599694,paint
13.29534,-39.152504,hiding
4.1739974,-14.970349,enraged
-59.180756,21.84983,35
25.447708,17.688276,meanness
-39.91643,5.9698553,witnesses
49.46955,-12.771174,muttered
3.8510878,13.198993,performing
-59.127228,22.212679,36
-61.924,6.3630686,thomas
2.9468222,-11.099701,infants
-2.2020402,24.915123,befell
15.134576,5.1768656,per
41.2467,18.489359,shown
-12.053437,12.36852,malice
-45.850426,-27.184778,entry
24.090685,-31.80532,needle
-59.207706,21.210716,37
55.492393,-17.669964,--'
42.506435,-4.4310784,steward
-11.435968,-10.972449,fury
15.336469,-41.122803,packed
18.038069,-20.840519,uproar
12.836287,-10.047199,bigger
-17.729788,30.230778,comforter
-4.4255767,-26.190584,cries
12.601316,-25.517687,spasm
21.872692,8.73812,represented
27.838106,-33.163525,clapped
-2.3749723,44.042046,rascal
-13.723846,33.969402,threats
-20.212322,33.755985,forbear
9.559516,24.599247,conditions
-59.59697,21.18586,38
-34.548607,11.62633,disobedient
-9.694155,-12.239478,rage
16.942623,-37.153927,feather
-7.7279325,-44.88726,sparks
11.736529,43.174995,interrupt
-51.243423,-0.56667817,martha
-24.680323,-12.761494,bones
-35.11469,17.2216,ordained
-34.35627,-33.22072,spotted
21.324682,3.9031703,trials
-60.05726,21.109102,39
48.989914,-9.505921,"..."""
10.969416,40.263866,argue
-1.112468,44.01186,cats
-28.923176,-2.866494,hinder
-60.167427,21.00948,40
46.021313,-0.21385072,ho
-49.669495,6.775707,charged
-20.671734,27.56978,befall
-3.4079878,48.611248,sha
-60.07607,20.951466,41
21.035133,-8.134213,saint
-37.832706,-13.692721,tithes
-17.463951,18.888597,prayers
14.643254,-23.45774,immovable
30.546165,-36.437286,frantic
7.6821694,-10.056678,starved
-58.12077,19.817688,42
-31.696928,6.815713,persecution
-5.85408,-45.05172,forenoon
-1.5571195,-49.68219,dotted
-17.593014,-38.253227,fir
-47.52854,-20.554949,mountain
1.0903188,-50.469105,ash
-7.3903136,-19.014812,wide
-5.145041,-46.77931,ridge
-4.8066473,-47.268387,horizon
-6.7022634,-17.126268,circuit
17.997057,-30.894344,lounging
47.130257,-3.1659708,gardener
24.663044,-13.538608,dairy
-12.690508,-39.30047,nests
48.187492,-27.514198,fox
-4.2470207,-30.6693,brood
-2.9487622,-5.1169963,oldest
-58.53148,19.581598,43
50.537037,19.02513,harris
-39.83181,7.511439,withstood
-44.003086,-4.603573,lamentation
-12.424243,-4.49776,slumber
12.288051,-28.253744,unusually
13.95163,-13.5369,resistance
-34.075478,-2.8427846,bury
-36.007545,11.728477,signs
11.519189,4.1804614,expand
35.10821,-34.91527,roared
-6.8146124,-27.106081,blast
20.338596,-23.069105,travellers
-36.934868,-37.877666,lamps
-45.694942,-27.653217,inner
-58.77283,20.287237,44
1.6466353,13.300542,dispatch
38.72119,-12.943242,knave
27.013601,-19.276045,beef
7.979873,26.246975,insist
-6.2928567,-12.0414915,passions
-4.1396866,0.42475528,wanton
9.844554,-13.782159,dagger
-15.506291,48.60818,daggers
0.47514644,-12.967072,retreat
-18.525349,-5.917875,kiss
15.563365,-20.765995,imminent
-1.8672912,-12.337298,scorning
-58.117393,19.170122,45
-14.805474,20.626005,refreshed
-0.6585751,20.695116,embraced
-9.153303,8.121795,bliss
-39.63337,9.285296,reproved
4.3431444,-2.139227,temperate
-29.330942,3.9683824,unawares
-57.862152,19.560123,46
19.9431,-22.845951,smoothly
13.527564,-35.30126,reclining
41.438034,-8.435089,bidding
29.98401,-4.219959,opera
-44.199894,-22.565083,edge
-20.492275,-23.634415,foundations
